,Unnamed: 0.1,Unnamed: 0.1.1,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline,Wine,N,Expect,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,Scalar_calc,Distance_to_Borders
52,6,55,0.094736842105263,-0.8932806324110671,-0.6363636363636365,-0.5463917525773195,-0.8260869565217391,0.3793103448275863,0.1983122362869198,-0.5094339622641509,0.1798107255520504,-0.3139931740614335,0.0406504065040651,0.3992673992673994,-0.6804564907275321,2,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.19566134026401,21.40650830600178
53,61,110,-0.5578947368421054,0.4110671936758892,0.1016042780748665,0.0721649484536084,-0.7391304347826086,0.2965517241379309,0.1350210970464134,-0.6981132075471699,0.5772870662460567,-0.7406143344709898,-0.5609756097560975,0.7362637362637363,-0.854493580599144,2,124,1,-0.5578947368421054,0.4110671936758892,0.1016042780748665,0.0721649484536084,-0.7391304347826086,0.2965517241379309,0.1350210970464134,-0.6981132075471699,0.5772870662460567,-0.7406143344709898,-0.5609756097560975,0.7362637362637363,-0.854493580599144,75.12829313087798,21.40650830600178
54,2,51,-0.1526315789473679,-0.7549407114624506,-0.2941176470588236,-0.360824742268041,-0.3478260869565217,-0.282758620689655,-0.5485232067510549,0.509433962264151,-0.8675078864353312,-0.2372013651877134,-0.1869918699186992,-0.7655677655677655,-0.7546362339514978,2,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.70136097558773,21.40650830600178
55,20,69,-0.1105263157894731,-0.5770750988142292,-0.1016042780748661,-0.1546391752577317,-0.6521739130434783,-0.1586206896551723,-0.0759493670886076,-0.5094339622641509,-0.141955835962145,-0.552901023890785,0.1056910569105691,0.36996336996337,-0.3780313837375179,2,81,1,-0.1105263157894731,-0.5770750988142292,-0.1016042780748661,-0.1546391752577317,-0.6521739130434783,-0.1586206896551723,-0.0759493670886076,-0.5094339622641509,-0.141955835962145,-0.552901023890785,0.1056910569105691,0.36996336996337,-0.3780313837375179,73.73299211439664,21.40650830600178
56,37,86,-0.2947368421052634,-0.8695652173913043,-0.2085561497326202,-0.1855670103092782,-0.6086956521739131,0.7517241379310347,0.4388185654008438,-0.5849056603773586,-0.0283911671924289,-0.4505119453924915,-0.089430894308943,0.098901098901099,-0.4550641940085592,2,98,1,-0.2947368421052634,-0.8695652173913043,-0.2085561497326202,-0.1855670103092782,-0.6086956521739131,0.7517241379310347,0.4388185654008438,-0.5849056603773586,-0.0283911671924289,-0.4505119453924915,-0.089430894308943,0.098901098901099,-0.4550641940085592,69.0370448500395,21.40650830600178
57,8,57,0.2157894736842105,-0.9209486166007904,0.0695187165775399,-0.3402061855670102,-0.1304347826086956,0.0689655172413792,-0.5949367088607596,0.5849056603773586,-0.9936908517350158,-0.6774744027303754,-0.121951219512195,-0.5164835164835165,-0.3266761768901569,2,68,1,0.2157894736842105,-0.9209486166007904,0.0695187165775399,-0.3402061855670102,-0.1304347826086956,0.0689655172413792,-0.5949367088607596,0.5849056603773586,-0.9936908517350158,-0.6774744027303754,-0.121951219512195,-0.5164835164835165,-0.3266761768901569,67.70894923229847,21.40650830600178
58,38,87,-0.3368421052631581,-0.0395256916996047,-0.090909090909091,-0.2371134020618556,-0.6086956521739131,0.2896551724137932,0.1181434599156119,0.2075471698113207,0.5141955835962144,-0.8259385665529011,0.5284552845528454,0.1428571428571428,-0.8174037089871612,2,99,1,-0.3368421052631581,-0.0395256916996047,-0.090909090909091,-0.2371134020618556,-0.6086956521739131,0.2896551724137932,0.1181434599156119,0.2075471698113207,0.5141955835962144,-0.8259385665529011,0.5284552845528454,0.1428571428571428,-0.8174037089871612,67.55253386932398,21.40650830600178
59,9,58,-0.3789473684210519,-0.8221343873517787,-0.5828877005347595,-0.360824742268041,0.7608695652173914,-0.3999999999999999,-0.6033755274261603,-0.9622641509433962,0.3186119873817035,-0.7320819112627986,0.3008130081300815,0.3186813186813186,-0.3723252496433666,2,69,1,-0.3789473684210519,-0.8221343873517787,-0.5828877005347595,-0.360824742268041,0.7608695652173914,-0.3999999999999999,-0.6033755274261603,-0.9622641509433962,0.3186119873817035,-0.7320819112627986,0.3008130081300815,0.3186813186813186,-0.3723252496433666,62.8503278071653,21.40650830600178
60,18,67,-0.1210526315789475,0.2371541501976284,0.1122994652406415,0.2783505154639176,-0.3260869565217391,0.2758620689655173,-0.0675105485232068,0.1320754716981131,-0.0283911671924289,-0.779863481228669,0.1544715447154472,0.3626373626373624,-0.7360912981455064,2,79,1,-0.1210526315789475,0.2371541501976284,0.1122994652406415,0.2783505154639176,-0.3260869565217391,0.2758620689655173,-0.0675105485232068,0.1320754716981131,-0.0283911671924289,-0.779863481228669,0.1544715447154472,0.3626373626373624,-0.7360912981455064,56.49893984110956,21.40650830600178
61,49,98,-0.7736842105263151,0.1857707509881423,-0.5080213903743316,-0.0824742268041236,-0.1956521739130434,0.517241379310345,-0.0548523206751054,-0.5849056603773586,1.0,-0.7235494880546076,-0.5609756097560975,0.1282051282051282,-0.594864479315264,2,110,1,-0.7736842105263151,0.1857707509881423,-0.5080213903743316,-0.0824742268041236,-0.1956521739130434,0.517241379310345,-0.0548523206751054,-0.5849056603773586,1.0,-0.7235494880546076,-0.5609756097560975,0.1282051282051282,-0.594864479315264,55.625252512250725,21.40650830600178
62,60,109,0.0631578947368425,1.0,-0.1764705882352942,0.1237113402061858,-0.6521739130434783,0.1310344827586207,-0.0253164556962025,-0.358490566037736,0.0094637223974762,-0.7747440273037542,-0.5934959349593496,0.3406593406593408,-0.854493580599144,2,123,1,0.0631578947368425,1.0,-0.1764705882352942,0.1237113402061858,-0.6521739130434783,0.1310344827586207,-0.0253164556962025,-0.358490566037736,0.0094637223974762,-0.7747440273037542,-0.5934959349593496,0.3406593406593408,-0.854493580599144,52.9361453422465,21.40650830600178
63,22,71,0.0631578947368425,0.2332015810276682,0.0267379679144383,0.2268041237113403,-0.6739130434782609,-0.5379310344827586,-0.4725738396624472,0.811320754716981,-0.2365930599369083,-0.3993174061433447,-0.4146341463414634,-0.457875457875458,-0.6619115549215406,2,83,1,0.0631578947368425,0.2332015810276682,0.0267379679144383,0.2268041237113403,-0.6739130434782609,-0.5379310344827586,-0.4725738396624472,0.811320754716981,-0.2365930599369083,-0.3993174061433447,-0.4146341463414634,-0.457875457875458,-0.6619115549215406,50.493137373662194,21.40650830600178
64,59,108,-0.7210526315789468,-0.4822134387351778,1.0,0.8453608247422679,0.0652173913043479,0.517241379310345,1.0,0.283018867924528,-0.0788643533123026,-0.1945392491467578,-0.2682926829268292,0.7728937728937728,-0.7332382310984309,2,121,1,-0.7210526315789468,-0.4822134387351778,1.0,0.8453608247422679,0.0652173913043479,0.517241379310345,1.0,0.283018867924528,-0.0788643533123026,-0.1945392491467578,-0.2682926829268292,0.7728937728937728,-0.7332382310984309,41.35074560769042,21.40650830600178
65,13,62,0.0315789473684213,-0.6324110671936759,0.3262032085561497,1.0,0.5,0.5999999999999999,0.0759493670886075,-0.6981132075471699,-0.0220820189274447,-0.6467576791808873,0.3495934959349596,0.6336996336996337,0.0085592011412267,2,73,1,0.0315789473684213,-0.6324110671936759,0.3262032085561497,1.0,0.5,0.5999999999999999,0.0759493670886075,-0.6981132075471699,-0.0220820189274447,-0.6467576791808873,0.3495934959349596,0.6336996336996337,0.0085592011412267,27.815628076190404,21.40650830600178
66,34,83,-0.2421052631578941,-0.691699604743083,-0.1016042780748661,-0.1340206185567009,1.0,0.0482758620689656,-0.1856540084388186,-0.2830188679245283,0.810725552050473,-0.7747440273037542,0.1056910569105691,-0.0036630036630037,-0.0599144079885877,2,95,1,-0.2421052631578941,-0.691699604743083,-0.1016042780748661,-0.1340206185567009,1.0,0.0482758620689656,-0.1856540084388186,-0.2830188679245283,0.810725552050473,-0.7747440273037542,0.1056910569105691,-0.0036630036630037,-0.0599144079885877,21.83180881451345,21.40650830600178
